,Happiness Score,GDP per Capita,Social Support,Health,Freedom,Generosity,Corruption Perception,Overall Rank,clusters,cluster
433,-0.8780300609971499,-1.499034251245257,-0.5450908103153527,-0.9412554405879459,-0.26768272836219115,1.0269225652365972,0.29451868903263884,0.9625929853271232,1,purple
434,-0.8959220714882629,-0.020897153573279776,0.6488807531089631,0.1676859983701419,0.7045020432604008,2.60060668541236,-0.5214954536430672,0.9852766159783015,3,black
435,-0.9531766748551636,-0.2617077522664952,-0.11373899209610584,0.21826642348358427,-1.6110087262238337,-0.996667073532649,-0.9390906863662568,1.0079602466294797,0,pink
436,-1.0077472432916288,-0.5005832947879844,-0.8782267055469537,-0.5249025080645426,0.12244210741024424,0.310671849278513,-0.3564031225605444,1.030643877280658,1,purple
437,-1.028323289607778,-0.8174602353320334,0.6852895581443103,-1.219021953000957,-2.263118904215266,0.048688498605291654,0.04119726434691894,1.0533275079318363,1,purple
438,-1.0292178265709058,-0.4636792479048796,-0.6436297038401886,-1.2002152704270233,-0.10062390060048446,-0.6667290283403927,-0.468480717613271,1.0760111385830144,1,purple
439,-1.0336909354275974,-0.15146528454649055,-1.4332417258111025,0.2673325735325318,-0.9021031334075317,-1.2569798252669915,1.060836676671589,1.0986947692341928,0,pink
440,-1.039058154522561,-2.0437484682803753,0.5553916392907015,-1.6024167288839966,-1.3707351184508518,0.4423974294278427,-0.6407184498129616,1.121378399885371,1,purple
441,-1.1195724150949948,-1.1971836660587447,0.7138095500962407,-1.6923713379872634,-0.9199446003558962,-0.11481297927632458,-0.24312898733126556,1.1440620305365494,1,purple
442,-1.128518633702979,-0.9175469665755595,-0.42394151759060955,-2.185065075857354,-0.019718378232971682,0.0431028164204617,-0.02009356420028704,1.1667456611877276,1,purple
443,-1.1392534986177618,-0.9203767059693803,-0.11750049294810898,-0.6295610272349835,1.1649280686737282,1.6739430229088172,-0.5708110582193217,1.1894292918389058,3,black
444,-1.1651971907537304,-0.7930836821871408,0.5100412159313834,-1.1962835073121398,-2.780583278171089,-0.12396784168136517,-0.37755299751268123,1.2121129224900842,1,purple
445,-1.182194664281715,-0.776093823932961,-0.5179210267603571,-1.1770330010458485,-0.17718599779124927,0.5348346618562548,-0.9509844615875687,1.2347965531412624,1,purple
446,-1.2036648208361358,-0.27481094282693247,1.0553044928334,-0.03321751012048649,-2.091634605717391,0.650843739075218,-0.9714901954187419,1.2574801837924405,0,pink
447,-1.2170841491954132,-1.406026134613362,0.2557844659512044,-1.4953855411262376,-0.048559303299029036,1.14273559070999,-0.6689107305027971,1.280163814443619,1,purple
448,-1.260919425097638,-1.474802144688828,-0.005621186474899352,-1.5026841021482278,-0.8066662954430367,0.4813291982127234,-0.10661491850090543,1.302847445094797,1,purple
449,-1.2644979978858026,-1.8898483317668686,-0.15740957661879643,-1.2877663776663828,-0.5559750007751263,0.2853760083368738,0.055561159789623706,1.3255310757459755,1,purple
450,-1.316384742517757,-1.7322149758856136,-1.608562082561612,-1.097646574015444,0.10283928008840232,0.8019225016789322,-0.5298715459895117,1.3482147063971537,1,purple
451,-1.3468011176801626,-1.281310473156159,-0.27571461375743345,-2.215704312984215,-1.8404558102319137,0.17446666953143652,-0.6999136730540392,1.3708983370483319,1,purple
452,-1.401371899031755,-1.4183344898239143,0.11463733145357692,-1.5805549807875603,-0.7299971415261252,-0.06369139606884391,-0.32841653929681514,1.3935819676995103,1,purple
453,-1.4613101123934382,-1.098348041878895,0.4378140930530062,-2.3835822805552267,-0.3836876013701605,-0.34313906131571864,-0.11757904197826705,1.4162655983506884,1,purple
454,-1.4729399409962047,-0.35465346508033235,0.1790195664014149,-2.1800595311315925,-2.8762628265392203,-0.8691707609868687,-0.5564610027529554,1.4389492290018666,1,purple
455,-1.4738346908744597,-1.3618406893638535,-1.4002340046183566,-1.6459230575965451,-2.1987950516410915,1.020036585434864,-0.6325720281849706,1.461632859653045,1,purple
456,-1.4988834202170462,0.2265051768202204,0.5328341659282324,-0.9888182653647338,0.3470916923379062,-0.8566143539952501,-0.2999026502679298,1.4843164903042232,0,pink
457,-1.5963949405077358,-1.2965798776311515,-1.8419425450982694,-1.5268203665749394,-0.1584500689928484,0.10236331097310652,-0.6346059358188028,1.5070001209554016,1,purple
458,-1.6080247691105023,-1.5727082094240228,-0.39905268570492364,-0.8522303190747668,-1.6691118486248897,0.10928692578698387,-0.5785797204931505,1.5296837516065798,1,purple
459,-1.6447035390763811,-1.434284299138115,-1.2223149478706117,-1.2517862375074915,-2.6824910008070604,2.5859502147198676,-0.2884453276337681,1.552367382257758,1,purple
460,-1.653649544769238,-0.9425981452854678,-0.33151168467320424,-1.1180878202037305,-1.2845845757697174,-0.8144338147545053,-0.6715978014643902,1.5750510129089363,1,purple
461,-1.6554386178008924,-1.3711611289586552,-1.3404918037837126,-1.716367299782264,-1.9379457076822268,0.7886800195421871,-0.13803346923049017,1.5977346435601145,1,purple
462,-1.7073255762425752,-1.9843699658096847,-0.5225929257131895,-1.445245899229831,-0.7523478410975917,0.6198352264814463,-0.8299901884459457,1.6204182742112927,1,purple
